sample_id,name,video_path,pose_path,label_id,label_text,text,gloss,signer_id,recording_id,variant_of,is_canonical,source_size_bytes,split
cosign_00_00078,cosign_00_00078,Ban ngày/Ban_ngày_MVT.mp4 (4).mp4,pose_format/Ban ngày/Ban_ngày_MVT.mp4 (4).pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_018,00_Ban_ngày_MVT.mp4 (4),,True,13752940,train
cosign_00_00079,cosign_00_00079,Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_cut.avi,pose_format/Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_019,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,False,1029466,train
cosign_00_00080,cosign_00_00080,Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_cut_frames_35.avi,pose_format/Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_019,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,,True,822010,train
cosign_00_00081,cosign_00_00081,Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_cut_frames_40.avi,pose_format/Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_019,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,False,822010,train
cosign_00_00082,cosign_00_00082,Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_frames_35.avi,pose_format/Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_019,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,False,1013106,train
cosign_00_00083,cosign_00_00083,Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_frames_40.avi,pose_format/Ban ngày/Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_019,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,00_Lê Phương Thảo _12_Ban Ngày_1692753818.9323606_0,False,1013106,train
cosign_00_00084,cosign_00_00084,Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_cut.avi,pose_format/Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_020,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,False,1366780,train
cosign_00_00085,cosign_00_00085,Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_cut_frames_35.avi,pose_format/Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_020,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,,True,1157188,train
cosign_00_00086,cosign_00_00086,Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_cut_frames_40.avi,pose_format/Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_020,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,False,1157188,train
cosign_00_00087,cosign_00_00087,Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_frames_35.avi,pose_format/Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_020,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,False,1250846,train
cosign_00_00088,cosign_00_00088,Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_frames_40.avi,pose_format/Ban ngày/Lê Thanh Như_12_Ban ngày_1692753818.3156345_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_020,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,00_Lê Thanh Như_12_Ban ngày_1692753818.3156345_0,False,1250846,train
cosign_00_00089,cosign_00_00089,Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_cut.avi,pose_format/Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_021,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,False,1884672,train
cosign_00_00090,cosign_00_00090,Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_cut_frames_35.avi,pose_format/Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_021,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,,True,1361264,train
cosign_00_00091,cosign_00_00091,Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_cut_frames_40.avi,pose_format/Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_021,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,False,1361264,train
cosign_00_00092,cosign_00_00092,Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_frames_35.avi,pose_format/Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_021,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,False,1708860,train
cosign_00_00093,cosign_00_00093,Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_frames_40.avi,pose_format/Ban ngày/Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_021,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,00_Nguyễn Gia Bảo_10_ban  ngày_1692753893.556875_0,False,1708860,train
cosign_00_00094,cosign_00_00094,Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_cut.avi,pose_format/Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_022,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,False,1852702,train
cosign_00_00095,cosign_00_00095,Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_cut_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_022,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,,True,1236638,train
cosign_00_00096,cosign_00_00096,Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_cut_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_022,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,False,1236638,train
cosign_00_00097,cosign_00_00097,Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_022,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,False,1791056,train
cosign_00_00098,cosign_00_00098,Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_022,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,00_Nguyễn Thị Huyền_35_ban ngày_1692861904.426095_0,False,1791056,train
cosign_00_00099,cosign_00_00099,Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_cut.avi,pose_format/Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_023,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,False,1237834,train
cosign_00_00100,cosign_00_00100,Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_cut_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_023,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,,True,925716,train
cosign_00_00101,cosign_00_00101,Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_cut_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_023,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,False,925716,train
cosign_00_00102,cosign_00_00102,Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_023,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,False,1170144,train
cosign_00_00103,cosign_00_00103,Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_023,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,00_Nguyễn Thị Hồng_32_Ban ngày_1692946434.305298_0,False,1170144,train
cosign_00_00104,cosign_00_00104,Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_cut.avi,pose_format/Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_024,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,False,1095860,train
cosign_00_00105,cosign_00_00105,Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_cut_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_024,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,,True,784740,train
cosign_00_00106,cosign_00_00106,Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_cut_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_024,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,False,784740,train
cosign_00_00107,cosign_00_00107,Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_024,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,False,1086236,train
cosign_00_00108,cosign_00_00108,Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_024,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,00_Nguyễn Thị Mai Anh_39_ban ngày_1693188081.2603316_0,False,1086236,train
cosign_00_00109,cosign_00_00109,Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_cut.avi,pose_format/Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_025,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,False,1323456,train
cosign_00_00110,cosign_00_00110,Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_cut_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_025,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,,True,964504,train
cosign_00_00111,cosign_00_00111,Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_cut_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_025,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,False,964504,train
cosign_00_00112,cosign_00_00112,Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_frames_35.avi,pose_format/Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_025,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,False,1323456,train
cosign_00_00113,cosign_00_00113,Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_frames_40.avi,pose_format/Ban ngày/Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_025,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,00_Nguyễn Thị Thu Trang_38_Ban ngày _1692842067.124256_0,False,1323456,train
cosign_00_00114,cosign_00_00114,Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_cut.avi,pose_format/Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_026,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,False,1077440,train
cosign_00_00115,cosign_00_00115,Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_cut_frames_35.avi,pose_format/Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_026,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,,True,792134,train
cosign_00_00116,cosign_00_00116,Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_cut_frames_40.avi,pose_format/Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_026,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,False,792134,train
cosign_00_00117,cosign_00_00117,Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_frames_35.avi,pose_format/Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_026,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,False,996458,train
cosign_00_00118,cosign_00_00118,Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_frames_40.avi,pose_format/Ban ngày/Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_026,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,00_Trần Thị Vân Anh_39_ban_ngày_1692946632.4079728_0,False,996458,train
cosign_00_00119,cosign_00_00119,Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_cut.avi,pose_format/Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_027,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,False,1351482,train
cosign_00_00120,cosign_00_00120,Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_cut_frames_35.avi,pose_format/Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_027,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,,True,1009504,train
cosign_00_00121,cosign_00_00121,Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_cut_frames_40.avi,pose_format/Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_027,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,False,1009504,train
cosign_00_00122,cosign_00_00122,Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_frames_35.avi,pose_format/Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_027,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,False,1283992,train
cosign_00_00123,cosign_00_00123,Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_frames_40.avi,pose_format/Ban ngày/Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_027,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,00_Trần Xuân Ngọc_41_ban ngày_1692782596.3538227_0,False,1283992,train
cosign_00_00124,cosign_00_00124,Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_cut.avi,pose_format/Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_028,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,False,1347800,train
cosign_00_00125,cosign_00_00125,Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_cut_frames_35.avi,pose_format/Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_028,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,,True,993664,train
cosign_00_00126,cosign_00_00126,Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_cut_frames_40.avi,pose_format/Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_028,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,False,993664,train
cosign_00_00127,cosign_00_00127,Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_frames_35.avi,pose_format/Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_028,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,False,1297852,train
cosign_00_00128,cosign_00_00128,Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_frames_40.avi,pose_format/Ban ngày/Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_028,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,00_Vũ Thị Thu Phương_37_ban ngày_1692864435.7699897_0,False,1297852,train
cosign_00_00129,cosign_00_00129,Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_cut.avi,pose_format/Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_029,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,False,1546060,train
cosign_00_00130,cosign_00_00130,Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_cut_frames_35.avi,pose_format/Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_029,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,,True,886258,train
cosign_00_00131,cosign_00_00131,Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_cut_frames_40.avi,pose_format/Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_029,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,False,886258,train
cosign_00_00132,cosign_00_00132,Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_frames_35.avi,pose_format/Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_029,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,False,1464068,train
cosign_00_00133,cosign_00_00133,Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_frames_40.avi,pose_format/Ban ngày/Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_029,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,00_Đoàn Thị Thu Thủy_40_ban ngày_1692951752.3389156_0,False,1464068,train
cosign_00_00134,cosign_00_00134,Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_cut.avi,pose_format/Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_030,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,False,1444460,train
cosign_00_00135,cosign_00_00135,Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_cut_frames_35.avi,pose_format/Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_cut_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_030,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,,True,1065782,train
cosign_00_00136,cosign_00_00136,Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_cut_frames_40.avi,pose_format/Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_cut_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_030,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,False,1065782,train
cosign_00_00137,cosign_00_00137,Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_frames_35.avi,pose_format/Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_frames_35.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_030,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,False,1418766,train
cosign_00_00138,cosign_00_00138,Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_frames_40.avi,pose_format/Ban ngày/Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0_frames_40.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_030,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,00_Đặng Thị Kiên_37_ban ngày_1693125928.3180974_0,False,1418766,train
cosign_00_00139,cosign_00_00139,Ban ngày/Đỗ Thị Vấn_41_ban ngày_1692778768.3934844_0_cut.avi,pose_format/Ban ngày/Đỗ Thị Vấn_41_ban ngày_1692778768.3934844_0_cut.pkl,0,Ban ngày,Ban ngày,"[""Ban ngày""]",signer_031,00_Đỗ Thị Vấn_41_ban ngày_1692778768.3934844_0,00_Đỗ Thị Vấn_41_ban ngày_1692778768.3934844_0,False,1887228,train
